Income_Group,Income_Type,Population_Type,Description,Income_Measure,Value_Type,Value,Population
Above $300k,Income Bands,Family,Working for Families non-recipients,Taxable Income,Core Benefits,0,107000
Below $0,Income Bands,Family,Working for Families non-recipients,Taxable Income,Self-Employment Income,-3000,41000
$0-$20k,Income Bands,Family,Working for Families non-recipients,Taxable Income,Self-Employment Income,0,209000
$20k-$40k,Income Bands,Family,Working for Families non-recipients,Taxable Income,Self-Employment Income,1000,578000
$40k-$60k,Income Bands,Family,Working for Families non-recipients,Taxable Income,Self-Employment Income,2000,347000
$60k-$80k,Income Bands,Family,Working for Families non-recipients,Taxable Income,Self-Employment Income,3000,282000
$80k-$100k,Income Bands,Family,Working for Families non-recipients,Taxable Income,Self-Employment Income,5000,192000
$100k-$120k,Income Bands,Family,Working for Families non-recipients,Taxable Income,Self-Employment Income,9000,161000
$120k-$140k,Income Bands,Family,Working for Families non-recipients,Taxable Income,Self-Employment Income,9000,129000
$140k-$160k,Income Bands,Family,Working for Families non-recipients,Taxable Income,Self-Employment Income,14000,130000
$160k-$180k,Income Bands,Family,Working for Families non-recipients,Taxable Income,Self-Employment Income,14000,113000
$180k-$200k,Income Bands,Family,Working for Families non-recipients,Taxable Income,Self-Employment Income,17000,89000
$200k-$220k,Income Bands,Family,Working for Families non-recipients,Taxable Income,Self-Employment Income,24000,73000
$220k-$240k,Income Bands,Family,Working for Families non-recipients,Taxable Income,Self-Employment Income,25000,52000
$240k-$260k,Income Bands,Family,Working for Families non-recipients,Taxable Income,Self-Employment Income,32000,45000
$260k-$280k,Income Bands,Family,Working for Families non-recipients,Taxable Income,Self-Employment Income,46000,31000
$280k-$300k,Income Bands,Family,Working for Families non-recipients,Taxable Income,Self-Employment Income,33000,28000
Above $300k,Income Bands,Family,Working for Families non-recipients,Taxable Income,Self-Employment Income,103000,107000
Below $0,Income Bands,Family,Working for Families non-recipients,Taxable Income,WFF,0,41000
$0-$20k,Income Bands,Family,Working for Families non-recipients,Taxable Income,WFF,0,209000
$20k-$40k,Income Bands,Family,Working for Families non-recipients,Taxable Income,WFF,0,578000
$40k-$60k,Income Bands,Family,Working for Families non-recipients,Taxable Income,WFF,0,347000
$60k-$80k,Income Bands,Family,Working for Families non-recipients,Taxable Income,WFF,0,282000
$80k-$100k,Income Bands,Family,Working for Families non-recipients,Taxable Income,WFF,0,192000
$100k-$120k,Income Bands,Family,Working for Families non-recipients,Taxable Income,WFF,0,161000
$120k-$140k,Income Bands,Family,Working for Families non-recipients,Taxable Income,WFF,0,129000
$140k-$160k,Income Bands,Family,Working for Families non-recipients,Taxable Income,WFF,0,130000
$160k-$180k,Income Bands,Family,Working for Families non-recipients,Taxable Income,WFF,0,113000
$180k-$200k,Income Bands,Family,Working for Families non-recipients,Taxable Income,WFF,0,89000
$200k-$220k,Income Bands,Family,Working for Families non-recipients,Taxable Income,WFF,0,73000
$220k-$240k,Income Bands,Family,Working for Families non-recipients,Taxable Income,WFF,0,52000
$240k-$260k,Income Bands,Family,Working for Families non-recipients,Taxable Income,WFF,0,45000
$260k-$280k,Income Bands,Family,Working for Families non-recipients,Taxable Income,WFF,0,31000
$280k-$300k,Income Bands,Family,Working for Families non-recipients,Taxable Income,WFF,0,28000
Above $300k,Income Bands,Family,Working for Families non-recipients,Taxable Income,WFF,0,107000
Below $0,Income Bands,Family,Working for Families non-recipients,Taxable Income,FTC,0,41000
$0-$20k,Income Bands,Family,Working for Families non-recipients,Taxable Income,FTC,0,209000
$20k-$40k,Income Bands,Family,Working for Families non-recipients,Taxable Income,FTC,0,578000
$40k-$60k,Income Bands,Family,Working for Families non-recipients,Taxable Income,FTC,0,347000
$60k-$80k,Income Bands,Family,Working for Families non-recipients,Taxable Income,FTC,0,282000
$80k-$100k,Income Bands,Family,Working for Families non-recipients,Taxable Income,FTC,0,192000
$100k-$120k,Income Bands,Family,Working for Families non-recipients,Taxable Income,FTC,0,161000
$120k-$140k,Income Bands,Family,Working for Families non-recipients,Taxable Income,FTC,0,129000
$140k-$160k,Income Bands,Family,Working for Families non-recipients,Taxable Income,FTC,0,130000
$160k-$180k,Income Bands,Family,Working for Families non-recipients,Taxable Income,FTC,0,113000
$180k-$200k,Income Bands,Family,Working for Families non-recipients,Taxable Income,FTC,0,89000
$200k-$220k,Income Bands,Family,Working for Families non-recipients,Taxable Income,FTC,0,73000
$220k-$240k,Income Bands,Family,Working for Families non-recipients,Taxable Income,FTC,0,52000
$240k-$260k,Income Bands,Family,Working for Families non-recipients,Taxable Income,FTC,0,45000
$260k-$280k,Income Bands,Family,Working for Families non-recipients,Taxable Income,FTC,0,31000
$280k-$300k,Income Bands,Family,Working for Families non-recipients,Taxable Income,FTC,0,28000
Above $300k,Income Bands,Family,Working for Families non-recipients,Taxable Income,FTC,0,107000
Below $0,Income Bands,Family,Working for Families non-recipients,Taxable Income,MFTC,0,41000
$0-$20k,Income Bands,Family,Working for Families non-recipients,Taxable Income,MFTC,0,209000
$20k-$40k,Income Bands,Family,Working for Families non-recipients,Taxable Income,MFTC,0,578000
$40k-$60k,Income Bands,Family,Working for Families non-recipients,Taxable Income,MFTC,0,347000
$60k-$80k,Income Bands,Family,Working for Families non-recipients,Taxable Income,MFTC,0,282000
$80k-$100k,Income Bands,Family,Working for Families non-recipients,Taxable Income,MFTC,0,192000
$100k-$120k,Income Bands,Family,Working for Families non-recipients,Taxable Income,MFTC,0,161000
$120k-$140k,Income Bands,Family,Working for Families non-recipients,Taxable Income,MFTC,0,129000
$140k-$160k,Income Bands,Family,Working for Families non-recipients,Taxable Income,MFTC,0,130000
$160k-$180k,Income Bands,Family,Working for Families non-recipients,Taxable Income,MFTC,0,113000
$180k-$200k,Income Bands,Family,Working for Families non-recipients,Taxable Income,MFTC,0,89000
$200k-$220k,Income Bands,Family,Working for Families non-recipients,Taxable Income,MFTC,0,73000
$220k-$240k,Income Bands,Family,Working for Families non-recipients,Taxable Income,MFTC,0,52000
$240k-$260k,Income Bands,Family,Working for Families non-recipients,Taxable Income,MFTC,0,45000
$260k-$280k,Income Bands,Family,Working for Families non-recipients,Taxable Income,MFTC,0,31000
$280k-$300k,Income Bands,Family,Working for Families non-recipients,Taxable Income,MFTC,0,28000
Above $300k,Income Bands,Family,Working for Families non-recipients,Taxable Income,MFTC,0,107000
Below $0,Income Bands,Family,Working for Families non-recipients,Taxable Income,IWTC,0,41000
$0-$20k,Income Bands,Family,Working for Families non-recipients,Taxable Income,IWTC,0,209000
$20k-$40k,Income Bands,Family,Working for Families non-recipients,Taxable Income,IWTC,0,578000
$40k-$60k,Income Bands,Family,Working for Families non-recipients,Taxable Income,IWTC,0,347000
$60k-$80k,Income Bands,Family,Working for Families non-recipients,Taxable Income,IWTC,0,282000
$80k-$100k,Income Bands,Family,Working for Families non-recipients,Taxable Income,IWTC,0,192000
$100k-$120k,Income Bands,Family,Working for Families non-recipients,Taxable Income,IWTC,0,161000
$120k-$140k,Income Bands,Family,Working for Families non-recipients,Taxable Income,IWTC,0,129000
$140k-$160k,Income Bands,Family,Working for Families non-recipients,Taxable Income,IWTC,0,130000
$160k-$180k,Income Bands,Family,Working for Families non-recipients,Taxable Income,IWTC,0,113000
$180k-$200k,Income Bands,Family,Working for Families non-recipients,Taxable Income,IWTC,0,89000
$200k-$220k,Income Bands,Family,Working for Families non-recipients,Taxable Income,IWTC,0,73000
$220k-$240k,Income Bands,Family,Working for Families non-recipients,Taxable Income,IWTC,0,52000
$240k-$260k,Income Bands,Family,Working for Families non-recipients,Taxable Income,IWTC,0,45000
$260k-$280k,Income Bands,Family,Working for Families non-recipients,Taxable Income,IWTC,0,31000
$280k-$300k,Income Bands,Family,Working for Families non-recipients,Taxable Income,IWTC,0,28000
Above $300k,Income Bands,Family,Working for Families non-recipients,Taxable Income,IWTC,0,107000
Below $0,Income Bands,Family,Working for Families non-recipients,Taxable Income,BestStart,0,41000
$0-$20k,Income Bands,Family,Working for Families non-recipients,Taxable Income,BestStart,0,209000
$20k-$40k,Income Bands,Family,Working for Families non-recipients,Taxable Income,BestStart,0,578000
$40k-$60k,Income Bands,Family,Working for Families non-recipients,Taxable Income,BestStart,0,347000
$60k-$80k,Income Bands,Family,Working for Families non-recipients,Taxable Income,BestStart,0,282000
$80k-$100k,Income Bands,Family,Working for Families non-recipients,Taxable Income,BestStart,0,192000
$100k-$120k,Income Bands,Family,Working for Families non-recipients,Taxable Income,BestStart,0,161000
$120k-$140k,Income Bands,Family,Working for Families non-recipients,Taxable Income,BestStart,0,129000
$140k-$160k,Income Bands,Family,Working for Families non-recipients,Taxable Income,BestStart,0,130000
$160k-$180k,Income Bands,Family,Working for Families non-recipients,Taxable Income,BestStart,0,113000
$180k-$200k,Income Bands,Family,Working for Families non-recipients,Taxable Income,BestStart,0,89000
$200k-$220k,Income Bands,Family,Working for Families non-recipients,Taxable Income,BestStart,0,73000
$220k-$240k,Income Bands,Family,Working for Families non-recipients,Taxable Income,BestStart,0,52000
$240k-$260k,Income Bands,Family,Working for Families non-recipients,Taxable Income,BestStart,0,45000
$260k-$280k,Income Bands,Family,Working for Families non-recipients,Taxable Income,BestStart,0,31000
$280k-$300k,Income Bands,Family,Working for Families non-recipients,Taxable Income,BestStart,0,28000
Above $300k,Income Bands,Family,Working for Families non-recipients,Taxable Income,BestStart,0,107000
Below $0,Income Bands,Family,Working for Families non-recipients,Taxable Income,FamilyBoost,0,41000
$0-$20k,Income Bands,Family,Working for Families non-recipients,Taxable Income,FamilyBoost,0,209000
$20k-$40k,Income Bands,Family,Working for Families non-recipients,Taxable Income,FamilyBoost,0,578000
$40k-$60k,Income Bands,Family,Working for Families non-recipients,Taxable Income,FamilyBoost,0,347000
$60k-$80k,Income Bands,Family,Working for Families non-recipients,Taxable Income,FamilyBoost,0,282000
$80k-$100k,Income Bands,Family,Working for Families non-recipients,Taxable Income,FamilyBoost,0,192000
$100k-$120k,Income Bands,Family,Working for Families non-recipients,Taxable Income,FamilyBoost,0,161000
$120k-$140k,Income Bands,Family,Working for Families non-recipients,Taxable Income,FamilyBoost,0,129000
$140k-$160k,Income Bands,Family,Working for Families non-recipients,Taxable Income,FamilyBoost,0,130000
$160k-$180k,Income Bands,Family,Working for Families non-recipients,Taxable Income,FamilyBoost,0,113000
$180k-$200k,Income Bands,Family,Working for Families non-recipients,Taxable Income,FamilyBoost,0,89000
$200k-$220k,Income Bands,Family,Working for Families non-recipients,Taxable Income,FamilyBoost,0,73000
$220k-$240k,Income Bands,Family,Working for Families non-recipients,Taxable Income,FamilyBoost,0,52000
$240k-$260k,Income Bands,Family,Working for Families non-recipients,Taxable Income,FamilyBoost,0,45000
$260k-$280k,Income Bands,Family,Working for Families non-recipients,Taxable Income,FamilyBoost,0,31000
$280k-$300k,Income Bands,Family,Working for Families non-recipients,Taxable Income,FamilyBoost,0,28000
Above $300k,Income Bands,Family,Working for Families non-recipients,Taxable Income,FamilyBoost,0,107000
Below $0,Income Bands,Family,Working for Families non-recipients,Taxable Income,NZ Super,0,41000
$0-$20k,Income Bands,Family,Working for Families non-recipients,Taxable Income,NZ Super,0,209000
$20k-$40k,Income Bands,Family,Working for Families non-recipients,Taxable Income,NZ Super,10000,578000
$40k-$60k,Income Bands,Family,Working for Families non-recipients,Taxable Income,NZ Super,17000,347000
$60k-$80k,Income Bands,Family,Working for Families non-recipients,Taxable Income,NZ Super,9000,282000
$80k-$100k,Income Bands,Family,Working for Families non-recipients,Taxable Income,NZ Super,8000,192000
$100k-$120k,Income Bands,Family,Working for Families non-recipients,Taxable Income,NZ Super,7000,161000
$120k-$140k,Income Bands,Family,Working for Families non-recipients,Taxable Income,NZ Super,5000,129000
$140k-$160k,Income Bands,Family,Working for Families non-recipients,Taxable Income,NZ Super,4000,130000
$160k-$180k,Income Bands,Family,Working for Families non-recipients,Taxable Income,NZ Super,5000,113000
$180k-$200k,Income Bands,Family,Working for Families non-recipients,Taxable Income,NZ Super,3000,89000
$200k-$220k,Income Bands,Family,Working for Families non-recipients,Taxable Income,NZ Super,4000,73000
$220k-$240k,Income Bands,Family,Working for Families non-recipients,Taxable Income,NZ Super,4000,52000
$240k-$260k,Income Bands,Family,Working for Families non-recipients,Taxable Income,NZ Super,3000,45000
$260k-$280k,Income Bands,Family,Working for Families non-recipients,Taxable Income,NZ Super,4000,31000
$280k-$300k,Income Bands,Family,Working for Families non-recipients,Taxable Income,NZ Super,4000,28000
Above $300k,Income Bands,Family,Working for Families non-recipients,Taxable Income,NZ Super,4000,107000
Below $0,Income Bands,Family,Working for Families non-recipients,Taxable Income,Accommodation Supplement,0,41000
$0-$20k,Income Bands,Family,Working for Families non-recipients,Taxable Income,Accommodation Supplement,1000,209000
$20k-$40k,Income Bands,Family,Working for Families non-recipients,Taxable Income,Accommodation Supplement,2000,578000
$40k-$60k,Income Bands,Family,Working for Families non-recipients,Taxable Income,Accommodation Supplement,0,347000
$60k-$80k,Income Bands,Family,Working for Families non-recipients,Taxable Income,Accommodation Supplement,0,282000
