Income_Group,Income_Type,Population_Type,Description,Income_Measure,Value_Type,Value,Population
$180k-$200k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,WFF,0,53000
$200k-$220k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,WFF,0,33000
$220k-$240k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,WFF,0,24000
$240k-$260k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,WFF,0,16000
$260k-$280k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,WFF,0,10000
$280k-$300k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,WFF,0,8000
Above $300k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,WFF,0,40000
Below $0,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,NZ Super,0,1156000
$0-$20k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,NZ Super,0,456000
$20k-$40k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,NZ Super,15000,805000
$40k-$60k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,NZ Super,5000,511000
$60k-$80k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,NZ Super,2000,584000
$80k-$100k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,NZ Super,2000,408000
$100k-$120k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,NZ Super,2000,267000
$120k-$140k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,NZ Super,2000,156000
$140k-$160k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,NZ Super,3000,106000
$160k-$180k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,NZ Super,3000,76000
$180k-$200k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,NZ Super,2000,53000
$200k-$220k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,NZ Super,3000,33000
$220k-$240k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,NZ Super,2000,24000
$240k-$260k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,NZ Super,3000,16000
$260k-$280k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,NZ Super,2000,10000
$280k-$300k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,NZ Super,2000,8000
Above $300k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,NZ Super,3000,40000
Below $0,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,Accommodation Supplement,0,1156000
$0-$20k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,Accommodation Supplement,0,456000
$20k-$40k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,Accommodation Supplement,0,805000
$40k-$60k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,Accommodation Supplement,0,511000
$60k-$80k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,Accommodation Supplement,0,584000
$80k-$100k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,Accommodation Supplement,0,408000
$100k-$120k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,Accommodation Supplement,0,267000
$120k-$140k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,Accommodation Supplement,0,156000
$140k-$160k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,Accommodation Supplement,0,106000
$160k-$180k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,Accommodation Supplement,0,76000
$180k-$200k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,Accommodation Supplement,0,53000
$200k-$220k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,Accommodation Supplement,0,33000
$220k-$240k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,Accommodation Supplement,0,24000
$240k-$260k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,Accommodation Supplement,0,16000
$260k-$280k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,Accommodation Supplement,0,10000
$280k-$300k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,Accommodation Supplement,0,8000
Above $300k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,Accommodation Supplement,0,40000
Below $0,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,WEP,0,1156000
$0-$20k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,WEP,0,456000
$20k-$40k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,WEP,0,805000
$40k-$60k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,WEP,0,511000
$60k-$80k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,WEP,0,584000
$80k-$100k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,WEP,0,408000
$100k-$120k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,WEP,0,267000
$120k-$140k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,WEP,0,156000
$140k-$160k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,WEP,0,106000
$160k-$180k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,WEP,0,76000
$180k-$200k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,WEP,0,53000
$200k-$220k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,WEP,0,33000
$220k-$240k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,WEP,0,24000
$240k-$260k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,WEP,0,16000
$260k-$280k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,WEP,0,10000
$280k-$300k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,WEP,0,8000
Above $300k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,WEP,0,40000
Below $0,Income Bands,Individual,NZ Super recipients,Taxable Income,Taxable Income,S,S
$0-$20k,Income Bands,Individual,NZ Super recipients,Taxable Income,Taxable Income,13000,12000
$20k-$40k,Income Bands,Individual,NZ Super recipients,Taxable Income,Taxable Income,30000,528000
$40k-$60k,Income Bands,Individual,NZ Super recipients,Taxable Income,Taxable Income,48000,111000
$60k-$80k,Income Bands,Individual,NZ Super recipients,Taxable Income,Taxable Income,69000,62000
$80k-$100k,Income Bands,Individual,NZ Super recipients,Taxable Income,Taxable Income,89000,45000
$100k-$120k,Income Bands,Individual,NZ Super recipients,Taxable Income,Taxable Income,109000,28000
$120k-$140k,Income Bands,Individual,NZ Super recipients,Taxable Income,Taxable Income,130000,17000
$140k-$160k,Income Bands,Individual,NZ Super recipients,Taxable Income,Taxable Income,149000,14000
$160k-$180k,Income Bands,Individual,NZ Super recipients,Taxable Income,Taxable Income,168000,8000
$180k-$200k,Income Bands,Individual,NZ Super recipients,Taxable Income,Taxable Income,189000,6000
$200k-$220k,Income Bands,Individual,NZ Super recipients,Taxable Income,Taxable Income,208000,5000
$220k-$240k,Income Bands,Individual,NZ Super recipients,Taxable Income,Taxable Income,S,S
$240k-$260k,Income Bands,Individual,NZ Super recipients,Taxable Income,Taxable Income,S,S
$260k-$280k,Income Bands,Individual,NZ Super recipients,Taxable Income,Taxable Income,S,S
$280k-$300k,Income Bands,Individual,NZ Super recipients,Taxable Income,Taxable Income,S,S
Above $300k,Income Bands,Individual,NZ Super recipients,Taxable Income,Taxable Income,481000,6000
Below $0,Income Bands,Individual,NZ Super recipients,Taxable Income,Wage/Salary Income,S,S
$0-$20k,Income Bands,Individual,NZ Super recipients,Taxable Income,Wage/Salary Income,0,12000
$20k-$40k,Income Bands,Individual,NZ Super recipients,Taxable Income,Wage/Salary Income,0,528000
$40k-$60k,Income Bands,Individual,NZ Super recipients,Taxable Income,Wage/Salary Income,6000,111000
$60k-$80k,Income Bands,Individual,NZ Super recipients,Taxable Income,Wage/Salary Income,20000,62000
$80k-$100k,Income Bands,Individual,NZ Super recipients,Taxable Income,Wage/Salary Income,36000,45000
$100k-$120k,Income Bands,Individual,NZ Super recipients,Taxable Income,Wage/Salary Income,58000,28000
$120k-$140k,Income Bands,Individual,NZ Super recipients,Taxable Income,Wage/Salary Income,69000,17000
$140k-$160k,Income Bands,Individual,NZ Super recipients,Taxable Income,Wage/Salary Income,72000,14000
$160k-$180k,Income Bands,Individual,NZ Super recipients,Taxable Income,Wage/Salary Income,77000,8000
$180k-$200k,Income Bands,Individual,NZ Super recipients,Taxable Income,Wage/Salary Income,96000,6000
$200k-$220k,Income Bands,Individual,NZ Super recipients,Taxable Income,Wage/Salary Income,91000,5000
$220k-$240k,Income Bands,Individual,NZ Super recipients,Taxable Income,Wage/Salary Income,S,S
$240k-$260k,Income Bands,Individual,NZ Super recipients,Taxable Income,Wage/Salary Income,S,S
$260k-$280k,Income Bands,Individual,NZ Super recipients,Taxable Income,Wage/Salary Income,S,S
$280k-$300k,Income Bands,Individual,NZ Super recipients,Taxable Income,Wage/Salary Income,S,S
Above $300k,Income Bands,Individual,NZ Super recipients,Taxable Income,Wage/Salary Income,214000,6000
Below $0,Income Bands,Individual,NZ Super recipients,Taxable Income,Income Tax,S,S
$0-$20k,Income Bands,Individual,NZ Super recipients,Taxable Income,Income Tax,1000,12000
$20k-$40k,Income Bands,Individual,NZ Super recipients,Taxable Income,Income Tax,4000,528000
$40k-$60k,Income Bands,Individual,NZ Super recipients,Taxable Income,Income Tax,7000,111000
$60k-$80k,Income Bands,Individual,NZ Super recipients,Taxable Income,Income Tax,13000,62000
$80k-$100k,Income Bands,Individual,NZ Super recipients,Taxable Income,Income Tax,19000,45000
$100k-$120k,Income Bands,Individual,NZ Super recipients,Taxable Income,Income Tax,26000,28000
$120k-$140k,Income Bands,Individual,NZ Super recipients,Taxable Income,Income Tax,33000,17000
$140k-$160k,Income Bands,Individual,NZ Super recipients,Taxable Income,Income Tax,39000,14000
$160k-$180k,Income Bands,Individual,NZ Super recipients,Taxable Income,Income Tax,45000,8000
$180k-$200k,Income Bands,Individual,NZ Super recipients,Taxable Income,Income Tax,53000,6000
$200k-$220k,Income Bands,Individual,NZ Super recipients,Taxable Income,Income Tax,60000,5000
$220k-$240k,Income Bands,Individual,NZ Super recipients,Taxable Income,Income Tax,S,S
$240k-$260k,Income Bands,Individual,NZ Super recipients,Taxable Income,Income Tax,S,S
$260k-$280k,Income Bands,Individual,NZ Super recipients,Taxable Income,Income Tax,S,S
$280k-$300k,Income Bands,Individual,NZ Super recipients,Taxable Income,Income Tax,S,S
Above $300k,Income Bands,Individual,NZ Super recipients,Taxable Income,Income Tax,167000,6000
Below $0,Income Bands,Individual,NZ Super recipients,Taxable Income,ACC Levy,S,S
$0-$20k,Income Bands,Individual,NZ Super recipients,Taxable Income,ACC Levy,0,12000
$20k-$40k,Income Bands,Individual,NZ Super recipients,Taxable Income,ACC Levy,0,528000
$40k-$60k,Income Bands,Individual,NZ Super recipients,Taxable Income,ACC Levy,0,111000
$60k-$80k,Income Bands,Individual,NZ Super recipients,Taxable Income,ACC Levy,0,62000
$80k-$100k,Income Bands,Individual,NZ Super recipients,Taxable Income,ACC Levy,1000,45000
$100k-$120k,Income Bands,Individual,NZ Super recipients,Taxable Income,ACC Levy,1000,28000
$120k-$140k,Income Bands,Individual,NZ Super recipients,Taxable Income,ACC Levy,1000,17000
$140k-$160k,Income Bands,Individual,NZ Super recipients,Taxable Income,ACC Levy,1000,14000
$160k-$180k,Income Bands,Individual,NZ Super recipients,Taxable Income,ACC Levy,2000,8000
$180k-$200k,Income Bands,Individual,NZ Super recipients,Taxable Income,ACC Levy,2000,6000
$200k-$220k,Income Bands,Individual,NZ Super recipients,Taxable Income,ACC Levy,2000,5000
$220k-$240k,Income Bands,Individual,NZ Super recipients,Taxable Income,ACC Levy,S,S
$240k-$260k,Income Bands,Individual,NZ Super recipients,Taxable Income,ACC Levy,S,S
$260k-$280k,Income Bands,Individual,NZ Super recipients,Taxable Income,ACC Levy,S,S
$280k-$300k,Income Bands,Individual,NZ Super recipients,Taxable Income,ACC Levy,S,S
Above $300k,Income Bands,Individual,NZ Super recipients,Taxable Income,ACC Levy,2000,6000
Below $0,Income Bands,Individual,NZ Super recipients,Taxable Income,Core Benefits,S,S
$0-$20k,Income Bands,Individual,NZ Super recipients,Taxable Income,Core Benefits,1000,12000
$20k-$40k,Income Bands,Individual,NZ Super recipients,Taxable Income,Core Benefits,0,528000
$40k-$60k,Income Bands,Individual,NZ Super recipients,Taxable Income,Core Benefits,0,111000
$60k-$80k,Income Bands,Individual,NZ Super recipients,Taxable Income,Core Benefits,0,62000
$80k-$100k,Income Bands,Individual,NZ Super recipients,Taxable Income,Core Benefits,0,45000
$100k-$120k,Income Bands,Individual,NZ Super recipients,Taxable Income,Core Benefits,0,28000
$120k-$140k,Income Bands,Individual,NZ Super recipients,Taxable Income,Core Benefits,0,17000
$140k-$160k,Income Bands,Individual,NZ Super recipients,Taxable Income,Core Benefits,0,14000
$160k-$180k,Income Bands,Individual,NZ Super recipients,Taxable Income,Core Benefits,0,8000
$180k-$200k,Income Bands,Individual,NZ Super recipients,Taxable Income,Core Benefits,0,6000
$200k-$220k,Income Bands,Individual,NZ Super recipients,Taxable Income,Core Benefits,0,5000
$220k-$240k,Income Bands,Individual,NZ Super recipients,Taxable Income,Core Benefits,S,S
$240k-$260k,Income Bands,Individual,NZ Super recipients,Taxable Income,Core Benefits,S,S
$260k-$280k,Income Bands,Individual,NZ Super recipients,Taxable Income,Core Benefits,S,S
$280k-$300k,Income Bands,Individual,NZ Super recipients,Taxable Income,Core Benefits,S,S
Above $300k,Income Bands,Individual,NZ Super recipients,Taxable Income,Core Benefits,0,6000
Below $0,Income Bands,Individual,NZ Super recipients,Taxable Income,Self-Employment Income,S,S
$0-$20k,Income Bands,Individual,NZ Super recipients,Taxable Income,Self-Employment Income,-4000,12000
$20k-$40k,Income Bands,Individual,NZ Super recipients,Taxable Income,Self-Employment Income,0,528000
$40k-$60k,Income Bands,Individual,NZ Super recipients,Taxable Income,Self-Employment Income,2000,111000
$60k-$80k,Income Bands,Individual,NZ Super recipients,Taxable Income,Self-Employment Income,5000,62000
$80k-$100k,Income Bands,Individual,NZ Super recipients,Taxable Income,Self-Employment Income,7000,45000
$100k-$120k,Income Bands,Individual,NZ Super recipients,Taxable Income,Self-Employment Income,10000,28000
$120k-$140k,Income Bands,Individual,NZ Super recipients,Taxable Income,Self-Employment Income,13000,17000
$140k-$160k,Income Bands,Individual,NZ Super recipients,Taxable Income,Self-Employment Income,7000,14000
$160k-$180k,Income Bands,Individual,NZ Super recipients,Taxable Income,Self-Employment Income,25000,8000
$180k-$200k,Income Bands,Individual,NZ Super recipients,Taxable Income,Self-Employment Income,26000,6000
$200k-$220k,Income Bands,Individual,NZ Super recipients,Taxable Income,Self-Employment Income,37000,5000
$220k-$240k,Income Bands,Individual,NZ Super recipients,Taxable Income,Self-Employment Income,S,S
$240k-$260k,Income Bands,Individual,NZ Super recipients,Taxable Income,Self-Employment Income,S,S
$260k-$280k,Income Bands,Individual,NZ Super recipients,Taxable Income,Self-Employment Income,S,S
$280k-$300k,Income Bands,Individual,NZ Super recipients,Taxable Income,Self-Employment Income,S,S
Above $300k,Income Bands,Individual,NZ Super recipients,Taxable Income,Self-Employment Income,86000,6000
Below $0,Income Bands,Individual,NZ Super recipients,Taxable Income,WFF,S,S
$0-$20k,Income Bands,Individual,NZ Super recipients,Taxable Income,WFF,0,12000
$20k-$40k,Income Bands,Individual,NZ Super recipients,Taxable Income,WFF,0,528000
$40k-$60k,Income Bands,Individual,NZ Super recipients,Taxable Income,WFF,0,111000
$60k-$80k,Income Bands,Individual,NZ Super recipients,Taxable Income,WFF,0,62000
$80k-$100k,Income Bands,Individual,NZ Super recipients,Taxable Income,WFF,0,45000
$100k-$120k,Income Bands,Individual,NZ Super recipients,Taxable Income,WFF,0,28000
$120k-$140k,Income Bands,Individual,NZ Super recipients,Taxable Income,WFF,0,17000
$140k-$160k,Income Bands,Individual,NZ Super recipients,Taxable Income,WFF,0,14000
$160k-$180k,Income Bands,Individual,NZ Super recipients,Taxable Income,WFF,0,8000
$180k-$200k,Income Bands,Individual,NZ Super recipients,Taxable Income,WFF,0,6000
$200k-$220k,Income Bands,Individual,NZ Super recipients,Taxable Income,WFF,0,5000
$220k-$240k,Income Bands,Individual,NZ Super recipients,Taxable Income,WFF,S,S
$240k-$260k,Income Bands,Individual,NZ Super recipients,Taxable Income,WFF,S,S
$260k-$280k,Income Bands,Individual,NZ Super recipients,Taxable Income,WFF,S,S
